target_id	length	eff_length	est_counts	tpm
NM_000123.4	3888	3654.91	1800.68	23.9359
NM_000124.4	9001	8767.91	259.323	1.43693
NM_000125.4	6327	6093.91	0	0
NM_000126.4	2289	2055.91	4046.43	95.622
NM_000127.3	8243	8009.91	1427.19	8.65653
NM_000128.4	3053	2819.91	0	0
NM_000129.4	3828	3594.91	0	0
NM_000130.5	9132	8898.91	32.8288	0.179229
NM_000131.4	3144	2910.91	0	0
NM_000132.4	9032	8798.91	47.488	0.262207
NM_000133.4	2800	2566.91	0	0
NM_000134.4	2226	1992.91	7.41213	0.180695
NM_000135.4	5452	5218.91	1249.29	11.6299
NM_000136.3	4592	4358.91	443.978	4.9485
NM_000137.4	1456	1222.91	247.567	9.83533
NM_000138.5	11609	11375.9	260.91	1.11428
NM_000139.5	3648	3414.91	0	0
NM_000140.5	7689	7455.91	1230.71	8.01945
NM_000141.5	4624	4390.91	110.109	1.21832
NM_000142.5	4301	4067.91	0.762436	0.00910588
NM_000143.4	1791	1557.91	1543.99	48.1495
NM_000144.5	6978	6744.91	495.082	3.56607
NM_000145.4	2762	2528.91	0	0
NM_000146.4	871	637.988	3988	303.691
NM_000147.5	2043	1809.91	367.981	9.87775
NM_000148.4	4214	3980.91	1851.8	22.5996
NM_000149.4	2565	2331.91	0	0
NM_000150.4	3326	3092.91	0	0
NM_000151.4	4164	3930.91	0	0
NM_000152.5	3751	3517.91	535.937	7.40149
NM_000153.4	3794	3560.91	0	0
NM_000154.2	1397	1163.91	494.367	20.6358
NM_000155.4	1756	1522.91	158.388	5.05287
NM_000156.6	1110	876.908	189.635	10.5064
NM_000157.4	2291	2057.91	282.1	6.65988
NM_000158.4	2941	2707.91	972.783	17.4531
NM_000159.4	1852	1618.91	205.085	6.15461
NM_000160.5	2030	1796.91	0	0
NM_000161.3	2916	2682.91	594.481	10.7652
NM_000162.5	2745	2511.91	0	0
NM_000163.5	4899	4665.91	77.2866	0.804743
NM_000164.4	3310	3076.91	0	0
NM_000165.5	3083	2849.91	2368	40.3683
NM_000166.6	1937	1703.91	0	0
NM_000167.6	4410	4176.91	0	0
NM_000168.6	8405	8171.91	103.864	0.617494
NM_000169.3	1318	1084.91	1187.33	53.1703
NM_000170.3	3843	3609.91	777	10.4572
NM_000171.4	1812	1578.91	0	0
NM_000172.4	2465	2231.91	40.8789	0.889841
NM_000173.7	2514	2280.91	207	4.40912
NM_000174.5	877	643.988	0	0
NM_000175.5	4125	3891.91	3376.94	42.1552
NM_000176.3	6778	6544.91	61.6312	0.457495
NM_000177.5	2619	2385.91	305.48	6.2204
NM_000178.4	1909	1675.91	2978.59	86.3477
NM_000179.3	4265	4031.91	2495.95	30.0757
NM_000180.4	3680	3446.91	0	0
NM_000181.4	2199	1965.91	0.000359433	8.8827e-06
NM_000182.5	2943	2709.91	8831.94	158.34
NM_000183.3	1997	1763.91	1850.11	50.9578
NM_000184.3	586	354.595	0	0
NM_000185.4	2203	1969.91	2	0.0493257
NM_000186.4	3962	3728.91	0	0
NM_000187.4	1674	1440.91	0	0
NM_000188.3	3602	3368.91	4281.21	61.74
NM_000189.5	5626	5392.91	1121.23	10.101
NM_000190.4	1505	1271.91	503.213	19.2214
NM_000191.3	1570	1336.91	784.115	28.4949
NM_000192.3	3921	3687.91	0	0
NM_000193.4	4650	4416.91	25.0959	0.276041
NM_000194.3	1395	1161.91	6177	258.283
NM_000195.5	3703	3469.91	0	0
NM_000196.4	1896	1662.91	6.14163	0.179434
NM_000197.2	1159	925.908	0	0
NM_000198.4	1675	1441.91	0	0
NM_000199.5	2705	2471.91	0	0
NM_000200.3	532	302.091	0	0
NM_000201.3	2967	2733.91	24.0662	0.427674
NM_000202.8	7580	7346.91	1547.21	10.2314
NM_000203.5	2174	1940.91	0	0
NM_000204.5	1978	1744.91	49.9727	1.39139
NM_000206.3	1480	1246.91	11	0.428596
NM_000207.3	465	239.045	2	0.40648
NM_000208.4	9463	9229.91	264.785	1.39375
NM_000209.4	2603	2369.91	171	3.50553
NM_000210.4	5816	5582.91	754.758	6.56806
NM_000211.5	2807	2573.91	2	0.0377508
NM_000212.3	5941	5707.91	38.346	0.326387
NM_000213.5	5896	5662.91	6.85832	0.0588393
NM_000214.3	5940	5706.91	358	3.0477
NM_000215.4	5386	5152.91	90.4178	0.852494
NM_000216.4	6265	6031.91	675.12	5.43771
NM_000217.3	7985	7751.91	3	0.0188019
NM_000218.3	3224	2990.91	11.7394	0.190693
NM_000219.6	3505	3271.91	0	0
NM_000220.6	2333	2099.91	0	0
NM_000221.3	2397	2163.91	296.384	6.65435
NM_000222.3	5147	4913.91	28.0361	0.277191
NM_000223.4	1880	1646.91	10	0.294999
NM_000224.3	1413	1179.91	1791.98	73.786
NM_000226.4	2296	2062.91	0	0
NM_000227.6	5618	5384.91	391.029	3.52793
NM_000228.3	4014	3780.91	1027.14	13.1985
NM_000229.2	1496	1262.91	113.755	4.37611
NM_000230.3	3427	3193.91	0.956326	0.014547
NM_000231.3	1594	1360.91	5.70423	0.203638
NM_000232.5	4248	4014.91	1658.88	20.0738
NM_000233.4	3076	2842.91	0	0
NM_000234.3	3125	2891.91	363.133	6.10058
NM_000235.4	2496	2262.91	1583.1	33.9885
NM_000236.3	2559	2325.91	0	0
NM_000237.3	3565	3331.91	175	2.55173
NM_000238.4	4292	4058.91	13.9782	0.167314
NM_000239.3	1490	1256.91	8.05153	0.311218
NM_000240.4	3931	3697.91	696.04	9.14467
NM_000242.3	3521	3287.91	1	0.0147764
NM_000243.3	3506	3272.91	0	0
NM_000244.4	2746	2512.91	0.476609	0.00921458
NM_000245.4	6822	6588.91	1233.94	9.0985
NM_000246.4	16061	15827.9	0	0
NM_000247.3	1366	1132.91	0	0
NM_000248.4	4475	4241.91	0	0
NM_000249.4	2494	2260.91	1022.26	21.967
NM_000250.2	3216	2982.91	0	0
NM_000251.3	3115	2881.91	2229.05	37.5776
NM_000252.3	3412	3178.91	374.175	5.71855
NM_000253.4	4043	3809.91	73.9955	0.943584
NM_000254.3	10547	10313.9	9.20197	0.0433458
NM_000255.4	3811	3577.91	951.235	12.9166
NM_000256.3	4217	3983.91	2	0.0243899
NM_000257.4	6027	5793.91	1.90776e-05	1.59971e-07
NM_000258.3	885	651.973	0	0
NM_000259.3	12238	12004.9	797.997	3.22948
NM_000260.4	7483	7249.91	0	0
NM_000261.2	2100	1866.91	2	0.0520471
NM_000262.3	3696	3462.91	478.602	6.71465
NM_000263.4	2475	2241.91	122.826	2.66172
NM_000264.5	8662	8428.91	237.287	1.3677
NM_000265.7	1349	1115.91	0	0
NM_000266.4	1719	1485.91	1	0.0326962
NM_000267.3	12381	12147.9	1051.8	4.2065
NM_000268.4	5950	5716.91	28.3641	0.241045
NM_000269.3	890	656.973	5566.73	411.663
NM_000270.4	1477	1243.91	1910	74.5993
NM_000271.5	4760	4526.91	1674.62	17.9723
NM_000272.5	2690	2456.91	0	0
NM_000273.3	1645	1411.91	0.725145	0.0249522
NM_000274.4	2039	1805.91	1060.33	28.5257
NM_000275.3	3143	2909.91	0	0
NM_000276.4	5173	4939.91	181.673	1.78674
NM_000277.3	3759	3525.91	0	0
NM_000278.5	4189	3955.91	0.0408805	0.000502064
NM_000280.6	2701	2467.91	61.3584	1.20791
NM_000281.4	787	554.134	385.248	33.7765
NM_000282.4	2484	2250.91	185.603	4.00604
NM_000283.4	3294	3060.91	3.73236	0.059241
NM_000284.4	3349	3115.91	6899.08	107.571
NM_000285.4	1907	1673.91	683.1	19.8263
NM_000286.3	2617	2383.91	184	3.74988
NM_000287.4	3444	3210.91	553.454	8.3742
NM_000288.4	1454	1220.91	151.032	6.01002
NM_000289.6	3090	2856.91	788.027	13.4009
NM_000290.4	837	604.002	2.14935	0.172885
NM_000291.4	4812	4578.91	3878.41	41.1511
NM_000292.3	5077	4843.91	72.4027	0.726187
NM_000293.3	5459	5225.91	148.653	1.38198
NM_000294.3	5384	5150.91	206.528	1.94798
NM_000295.5	3006	2772.91	2	0.0350416
NM_000296.4	14137	13903.9	944.605	3.30068
NM_000297.4	5089	4855.91	430.519	4.30736
NM_000298.6	3047	2813.91	0	0
NM_000299.4	5389	5155.91	1.32104e-06	1.2448e-08
NM_000300.4	991	757.908	0	0
NM_000301.5	3530	3296.91	0	0
NM_000302.4	2976	2742.91	2501.69	44.311
NM_000303.3	2285	2051.91	598.504	14.1709
NM_000304.4	1828	1594.91	0	0
NM_000305.3	1610	1376.91	607.292	21.428
NM_000306.4	1488	1254.91	9	0.348434
NM_000307.5	3838	3604.91	0	0
NM_000308.4	1858	1624.91	358.384	10.7154
NM_000309.5	1672	1438.91	5.05596e-06	1.7071e-07
NM_000310.4	2284	2050.91	4195.43	99.3848
NM_000311.5	2435	2201.91	1053.06	23.2351
NM_000312.4	1769	1535.91	0	0
NM_000313.4	3372	3138.91	1183.22	18.3137
NM_000314.8	8515	8281.91	0.00187557	1.10025e-05
NM_000315.4	791	558.134	23	2.00207
NM_000316.3	2153	1919.91	0	0
NM_000317.3	872	638.988	626	47.5961
NM_000318.3	4169	3935.91	0	0
NM_000319.5	3213	2979.91	4.89703	0.0798398
NM_000320.3	1507	1273.91	295.04	11.2521
NM_000321.3	4768	4534.91	2034.35	21.7945
NM_000322.5	3001	2767.91	4	0.0702098
NM_000324.3	1895	1661.91	1	0.0292336
NM_000325.6	2294	2060.91	148.945	3.5112
NM_000326.5	1638	1404.91	0	0
NM_000327.4	1358	1124.91	40	1.72756
NM_000328.3	3053	2819.91	569.331	9.80888
NM_000329.3	2605	2371.91	0	0
NM_000330.4	3031	2797.91	0	0
NM_000331.6	665	432.495	0	0
NM_000332.4	10606	10372.9	118.607	0.555519
NM_000333.4	7250	7016.91	298.779	2.06868
NM_000334.4	7805	7571.91	338	2.16871
NM_000335.5	8516	8282.91	0	0
NM_000336.3	2560	2326.91	0	0
NM_000337.6	9383	9149.91	0	0
NM_000338.3	4708	4474.91	1	0.0108569
NM_000339.3	5567	5333.91	0.00834778	7.60353e-05
NM_000340.2	3181	2947.91	0	0
NM_000341.4	2969	2735.91	5.65105	0.10035
NM_000342.4	4954	4720.91	10.8289	0.111442
NM_000343.4	4832	4598.91	0.0354535	0.000374536
NM_000344.4	1482	1248.91	1639.73	63.7868
NM_000345.4	3177	2943.91	54.8874	0.905812
NM_000346.4	3931	3697.91	271	3.56043
NM_000348.4	4519	4285.91	0	0
NM_000349.3	2565	2331.91	5.01835	0.104554
NM_000350.3	7328	7094.91	0	0
NM_000351.7	6352	6118.91	0	0
NM_000352.6	4921	4687.91	130.239	1.34975
NM_000353.3	3945	3711.91	11.0675	0.144857
NM_000354.6	2360	2126.91	0	0
NM_000355.4	2192	1958.91	0	0
NM_000356.4	4792	4558.91	188.224	2.00588
NM_000358.3	2712	2478.91	3	0.0587964
NM_000359.3	2744	2510.91	37	0.715913
NM_000360.4	1827	1593.91	0	0
NM_000361.3	4040	3806.91	0	0
NM_000362.5	4597	4363.91	2127	23.68
NM_000363.5	843	610.002	246	19.5926
NM_000364.4	1156	922.908	0	0
NM_000365.6	1351	1117.91	20538.1	892.575
NM_000366.6	1265	1031.91	0	0
NM_000367.5	3184	2950.91	181.978	2.99608
NM_000368.5	8598	8364.91	0.0322232	0.000187153
NM_000369.5	4308	4074.91	0	0
NM_000370.3	2633	2399.91	0	0
NM_000371.4	616	384.109	0	0
NM_000372.5	2062	1828.91	0	0
NM_000373.4	6652	6418.91	437.579	3.31196
NM_000374.5	1193	959.908	2637.16	133.474
NM_000375.3	1336	1102.91	104.806	4.61677
NM_000376.3	4616	4382.91	30.9943	0.343565
NM_000377.3	1829	1595.91	29.4261	0.895806
NM_000378.6	2971	2737.91	43.7334	0.776039
NM_000379.4	5715	5481.91	26.4597	0.2345
NM_000380.4	1400	1166.91	704.018	29.3114
NM_000381.4	6168	5934.91	1029.88	8.43067
NM_000382.3	3703	3469.91	740.903	10.3737
NM_000383.4	2690	2456.91	4.68481	0.0926388
NM_000384.3	14121	13887.9	0	0
NM_000386.4	2307	2073.91	3072	71.965
NM_000387.6	1778	1544.91	774	24.3404
NM_000388.4	10062	9828.91	0	0
NM_000389.5	2117	1883.91	1719.63	44.347
NM_000390.4	5438	5204.91	992.68	9.26586
NM_000391.4	3492	3258.91	1116	16.6373
NM_000392.5	5806	5572.91	0	0
NM_000393.5	6829	6595.91	563.449	4.1502
NM_000394.4	1139	905.908	0	0
NM_000395.3	4853	4619.91	0	0
NM_000396.4	1629	1395.91	73	2.54071
NM_000397.4	4276	4042.91	0.0028578	3.43421e-05
NM_000398.7	2916	2682.91	2494.22	45.1666
NM_000399.5	2979	2745.91	15.0049	0.265484
NM_000400.4	4108	3874.91	863.26	10.8236
NM_000401.3	3469	3235.91	1147.04	17.2216
NM_000402.4	2406	2172.91	259.696	5.80649
NM_000403.4	1665	1431.91	17.2381	0.584875
NM_000404.4	2523	2289.91	726.898	15.4221
NM_000405.5	3603	3369.91	430	6.19926
NM_000406.3	4402	4168.91	14	0.163153
NM_000407.5	959	725.908	69.4372	4.6473
NM_000408.5	5812	5578.91	726.271	6.32468
NM_000409.5	1904	1670.91	0	0
NM_000410.4	5176	4942.91	0	0
NM_000411.8	8247	8013.91	291.314	1.76606
NM_000412.5	1947	1713.91	1	0.0283467
NM_000413.4	1274	1040.91	18.8782	0.881128
NM_000414.4	2628	2394.91	5467.1	110.907
NM_000415.3	1942	1708.91	0	0
NM_000416.3	2074	1840.91	1904.11	50.2515
NM_000417.3	3218	2984.91	0	0
NM_000418.4	3624	3390.91	21.3266	0.30556
NM_000419.5	3479	3245.91	117.066	1.7522
NM_000420.3	2494	2260.91	0	0
NM_000421.5	2143	1909.91	2519.65	64.094
NM_000422.3	1517	1283.91	1151	43.5542
NM_000423.3	2450	2216.91	0	0
NM_000424.4	2238	2004.91	0	0
NM_000425.5	5099	4865.91	6.99441	0.0698355
NM_000426.4	9696	9462.91	2.42443	0.0124473
NM_000427.3	1245	1011.91	0	0
NM_000428.3	8460	8226.91	243	1.43502
NM_000429.3	3384	3150.91	6	0.0925135
NM_000430.4	5589	5355.91	4087.79	37.0805
NM_000431.4	2833	2599.91	65.6937	1.2276
NM_000432.4	783	550.134	0	0
NM_000433.4	2267	2033.91	0	0
NM_000434.4	3353	3119.91	405.625	6.31645
NM_000435.3	8680	8446.91	668.633	3.84574
NM_000436.4	3294	3060.91	928.301	14.7343
NM_000437.4	3487	3253.91	191.884	2.86499
NM_000438.6	1501	1267.91	9.30006	0.356359
NM_000439.5	5136	4902.91	0	0
NM_000440.3	5645	5411.91	0	0
NM_000441.2	4737	4503.91	23.9988	0.258875
NM_000442.5	6813	6579.91	1.33876e-08	9.88493e-11
NM_000443.4	4293	4059.91	151.408	1.81185
NM_000444.6	6288	6054.91	18.4988	0.148431
NM_000445.5	14798	14564.9	257.287	0.858222
NM_000446.7	2393	2159.91	3	0.0674801
NM_000447.3	2249	2015.91	257.009	6.19395
NM_000448.3	6588	6354.91	0	0
NM_000449.4	3577	3343.91	599.515	8.71034
NM_000450.2	3875	3641.91	1	0.0133401
NM_000451.4	7934	7700.91	6.09172	0.0384315
NM_000452.3	3350	3116.91	1	0.0155871
NM_000453.3	3604	3370.91	0	0
NM_000454.5	895	661.973	7226.08	530.337
NM_000455.5	3293	3059.91	2521.98	40.0427
NM_000456.3	2445	2211.91	35.7562	0.78537
NM_000457.6	4739	4505.91	0	0
NM_000458.4	2790	2556.91	0	0
NM_000459.5	4683	4449.91	0	0
NM_000460.4	1918	1684.91	0	0
NM_000461.5	7430	7196.91	197.172	1.33103
NM_000462.5	5319	5085.91	1154.77	11.0311
NM_000463.3	2361	2127.91	0	0
NM_000465.4	5478	5244.91	1117.31	10.3496
NM_000466.3	4369	4135.91	541.215	6.35754
NM_000474.4	1630	1396.91	529.913	18.43
NM_000475.5	1813	1579.91	0	0
NM_000476.3	2192	1958.91	1681.35	41.6997
NM_000477.7	2285	2051.91	43	1.01812
NM_000478.6	2536	2302.91	18.1007	0.381864
NM_000479.5	1809	1575.91	330	10.1736
NM_000480.3	4357	4123.91	0	0
NM_000481.4	1997	1763.91	566.819	15.612
NM_000482.4	1471	1237.91	0	0
NM_000483.5	660	427.564	3.58107	0.406913
NM_000484.4	3583	3349.91	5195.81	75.3546
NM_000485.3	931	697.973	543.186	37.8094
NM_000486.6	4180	3946.91	0	0
NM_000487.6	4294	4060.91	193.271	2.31224
NM_000488.4	1552	1318.91	0	0
NM_000489.6	11165	10931.9	0.00712977	3.16861e-05
NM_000490.5	619	387.065	1	0.125518
NM_000491.5	1098	864.908	0	0
NM_000492.4	6070	5836.91	0	0
NM_000493.4	3302	3068.91	0	0
NM_000494.4	5612	5378.91	15	0.135484
NM_000495.5	6513	6279.91	1109.8	8.58579
NM_000496.3	769	536.159	2.48626	0.22529
NM_000497.4	3540	3306.91	0	0
NM_000498.3	2936	2702.91	0	0
NM_000499.5	2600	2366.91	46.9994	0.964718
NM_000500.9	2006	1772.91	3.30884	0.0906732
NM_000501.4	3397	3163.91	0	0
NM_000502.6	2719	2485.91	54	1.05535
NM_000503.6	4163	3929.91	0	0
NM_000504.4	1536	1302.91	0.000493204	1.83909e-05
NM_000505.4	2036	1802.91	0	0
NM_000506.5	1990	1756.91	1	0.0276529
NM_000507.4	1473	1239.91	0	0
NM_000508.5	3654	3420.91	0	0
NM_000509.6	1565	1331.91	1	0.0364767
NM_000510.4	1855	1621.91	0	0
NM_000511.6	3116	2882.91	47.0231	0.792447
NM_000512.5	2344	2110.91	52.0071	1.19697
NM_000513.2	1998	1764.91	0	0
NM_000514.4	4171	3937.91	0	0
NM_000515.5	823	590.002	0	0
NM_000516.7	1854	1620.91	7105.58	212.976
NM_000517.6	576	344.821	0	0
NM_000518.5	628	395.884	0	0
NM_000519.4	620	388.038	1735	217.227
NM_000520.6	4785	4551.91	958.372	10.2289
NM_000521.4	1812	1578.91	2103.8	64.7348
NM_000522.5	5015	4781.91	361	3.66771
NM_000523.4	2416	2182.91	868	19.3185
NM_000524.4	4572	4338.91	0	0
NM_000525.4	3412	3178.91	100.152	1.53064
NM_000526.5	1636	1402.91	0	0
NM_000527.5	5173	4939.91	468.364	4.60632
NM_000528.4	3185	2951.91	1338.91	22.0362
NM_000529.2	3652	3418.91	37.1305	0.527634
NM_000530.8	1951	1717.91	21.7341	0.614654
NM_000531.6	1522	1288.91	0	0
NM_000532.5	1799	1565.91	1059.13	32.8605
NM_000533.5	3011	2777.91	0	0
NM_000534.5	3156	2922.91	1108.36	18.4227
NM_000535.7	5093	4859.91	163.92	1.63867
NM_000536.4	2388	2154.91	0	0
NM_000537.4	1462	1228.91	2	0.0790679
NM_000538.4	2306	2072.91	814	19.078
NM_000539.3	2768	2534.91	2	0.0383316
NM_000540.3	15400	15166.9	4.07544	0.0130547
NM_000541.5	1596	1362.91	0	0
NM_000542.5	3550	3316.91	2.33606	0.0342169
NM_000543.5	2410	2176.91	109.945	2.45373
NM_000544.3	5679	5445.91	1628.38	14.527
NM_000545.8	3442	3208.91	1.73367	0.0262481
NM_000546.6	2512	2278.91	435.769	9.29007
NM_000547.6	4090	3856.91	0	0
NM_000548.5	6415	6181.91	0	0
NM_000549.5	528	298.244	0	0
NM_000550.3	2896	2662.91	4.80959	0.0877488
NM_000551.4	4414	4180.91	1259.01	14.6302
NM_000552.5	8830	8596.91	1	0.00565129
NM_000553.6	7575	7341.91	2747.68	18.1822
NM_000554.6	4366	4132.91	12.1501	0.142828
NM_000555.3	9433	9199.91	0	0
NM_000557.5	2368	2134.91	0	0
NM_000558.5	577	345.765	14	1.96714
NM_000559.3	587	355.562	0	0
NM_000560.4	1505	1271.91	0	0
NM_000561.4	1164	930.908	0	0
NM_000562.3	2367	2133.91	2.71776	0.0618764
NM_000564.5	5808	5574.91	0	0
NM_000565.4	5764	5530.91	98.3078	0.863537
NM_000566.4	1333	1099.91	0	0
NM_000567.3	2015	1781.91	0	0
NM_000569.8	2100	1866.91	0	0
NM_000570.5	2143	1909.91	0	0
NM_000572.3	1630	1396.91	0	0
NM_000574.5	2590	2356.91	4028.5	83.0406
NM_000575.5	2017	1783.91	7.40641	0.201709
NM_000576.3	1507	1273.91	1.86456	0.0711094
NM_000577.5	1671	1437.91	0	0
NM_000578.4	3608	3374.91	0	0
NM_000579.4	3661	3427.91	0	0
NM_000581.4	899	665.973	2385.42	174.019
NM_000582.3	1519	1285.91	0	0
NM_000583.4	1685	1451.91	0	0
NM_000584.4	1642	1408.91	16	0.55173
NM_000585.5	2015	1781.91	13.4403	0.366448
NM_000586.4	1029	795.908	0	0
NM_000587.4	5716	5482.91	4.01077	0.0355391
NM_000588.4	924	690.973	4	0.281247
NM_000589.4	615	383.127	0	0
NM_000590.2	605	373.267	0	0
NM_000591.4	1356	1122.91	0	0
NM_000593.6	2685	2451.91	412.446	8.17246
NM_000594.4	1678	1444.91	4	0.134496
NM_000595.4	1416	1182.91	0	0
NM_000596.4	1514	1280.91	0	0
NM_000597.3	1414	1180.91	458.167	18.8494
NM_000598.5	2613	2379.91	9.99907	0.204122
NM_000599.4	6239	6005.91	282.634	2.28631
NM_000600.5	1127	893.908	1	0.0543497
NM_000601.6	5834	5600.91	0.0391178	0.000339317
NM_000602.5	3156	2922.91	0	0
NM_000603.5	4366	4132.91	47.6527	0.560171
NM_000605.4	1144	910.908	0	0
NM_000606.3	881	647.988	5.02287	0.376594
NM_000607.4	764	531.159	0	0
NM_000608.4	759	526.172	0	0
NM_000609.7	3537	3303.91	10.9501	0.16102
NM_000610.4	5431	5197.91	0	0
NM_000611.6	7563	7329.91	2017.08	13.3695
NM_000612.6	5580	5346.91	58.0693	0.527635
NM_000613.3	1575	1341.91	40	1.44819
NM_000614.4	1902	1668.91	5.51766	0.160625
NM_000615.7	5789	5555.91	4488.8	39.2522
NM_000616.5	3049	2815.91	0	0
NM_000617.3	4132	3898.91	339.282	4.22773
NM_000618.5	7277	7043.91	0	0
NM_000619.3	1211	977.908	0	0
NM_000620.5	12007	11773.9	0	0
NM_000621.5	5415	5181.91	0	0
NM_000623.4	3991	3757.91	35.7907	0.462715
NM_000624.6	2278	2044.91	0	0
NM_000625.4	4206	3972.91	62	0.758181
NM_000626.4	1246	1012.91	0	0
NM_000627.4	5294	5060.91	0.000184395	1.77015e-06
NM_000628.5	1941	1707.91	253.319	7.20598
NM_000629.3	6075	5841.91	1112.99	9.25602
NM_000631.5	1378	1144.91	0	0
NM_000632.4	4719	4485.91	6	0.0649816
NM_000633.3	6881	6647.91	172.234	1.2587
NM_000634.3	2459	2225.91	0	0
NM_000635.4	3959	3725.91	107.499	1.40172
NM_000636.4	14167	13933.9	2809.22	9.79497
NM_000637.5	3034	2800.91	2408.27	41.7731
NM_000638.4	1626	1392.91	9	0.313913
NM_000639.3	1805	1571.91	0	0
NM_000640.3	1338	1104.91	4	0.175883
NM_000641.4	2378	2144.91	213.169	4.82842
NM_000642.3	7091	6857.91	708.887	5.02198
