target_id	length	eff_length	est_counts	tpm
NM_000223.4	1880	1640.04	9	0.250965
NM_000224.3	1413	1173.04	1603.18	62.5019
NM_000226.4	2296	2056.04	0	0
NM_000227.6	5618	5378.04	351.154	2.98606
NM_000228.3	4014	3774.04	744.397	9.02034
NM_000229.2	1496	1256.04	113	4.11434
NM_000230.3	3427	3187.04	1.16933	0.0167793
NM_000231.3	1594	1354.04	0	0
NM_000232.5	4248	4008.04	1733.95	19.7847
NM_000233.4	3076	2836.04	0	0
NM_000234.3	3125	2885.04	405.024	6.42028
NM_000235.4	2496	2256.04	1666.48	33.7814
NM_000236.3	2559	2319.04	1	0.0197204
NM_000237.3	3565	3325.04	191	2.62701
NM_000238.4	4292	4052.04	8.95392	0.101056
NM_000239.3	1490	1250.04	6.14579	0.224843
NM_000240.4	3931	3691.04	655.548	8.12233
NM_000242.3	3521	3281.04	0	0
NM_000243.3	3506	3266.04	0	0
NM_000244.4	2746	2506.04	4.43606	0.0809532
NM_000245.4	6822	6582.04	449.564	3.1236
NM_000246.4	16061	15821	0	0
NM_000247.3	1366	1126.04	0	0
NM_000248.4	4475	4235.04	0	0
NM_000249.4	2494	2254.04	1008.62	20.464
NM_000250.2	3216	2976.04	0	0
NM_000251.3	3115	2875.04	2586.69	41.1458
NM_000252.3	3412	3172.04	257.258	3.70898
NM_000253.4	4043	3803.04	0	0
NM_000254.3	10547	10307	0.0231157	0.000102565
NM_000255.4	3811	3571.04	892.06	11.4242
NM_000256.3	4217	3977.04	0	0
NM_000257.4	6027	5787.04	4.77486e-05	3.77337e-07
NM_000258.3	885	645.068	0.00759831	0.000538687
NM_000259.3	12238	11998	758.468	2.89102
NM_000260.4	7483	7243.04	2.22041e-07	1.40196e-09
NM_000261.2	2100	1860.04	0	0
NM_000262.3	3696	3456.04	524.631	6.94224
NM_000263.4	2475	2235.04	101.689	2.08072
NM_000264.5	8662	8422.04	0.000315162	1.71136e-06
NM_000265.7	1349	1109.04	0	0
NM_000266.4	1719	1479.04	0	0
NM_000267.3	12381	12141	649.008	2.44466
NM_000268.4	5950	5710.04	50.0572	0.400915
NM_000269.3	890	650.068	7078.87	498.001
NM_000270.4	1477	1237.04	1687	62.3672
NM_000271.5	4760	4520.04	1709.2	17.2932
NM_000272.5	2690	2450.04	0	0
NM_000273.3	1645	1405.04	0	0
NM_000274.4	2039	1799.04	1146.57	29.1464
NM_000275.3	3143	2903.04	0	0
NM_000276.4	5173	4933.04	150.941	1.39932
NM_000277.3	3759	3519.04	1.79086	0.0232735
NM_000278.5	4189	3949.04	0	0
NM_000280.6	2701	2461.04	91.5282	1.70083
NM_000281.4	787	547.137	407.367	34.0498
NM_000282.4	2484	2244.04	198.427	4.04384
NM_000283.4	3294	3054.04	20.2242	0.302845
NM_000284.4	3349	3109.04	6970.6	102.534
NM_000285.4	1907	1667.04	675	18.5175
NM_000286.3	2617	2377.04	179	3.44383
NM_000287.4	3444	3204.04	404.173	5.76891
NM_000288.4	1454	1214.04	209	7.87296
NM_000289.6	3090	2850.04	811.153	13.016
NM_000290.4	837	597.092	1.09019	0.0835
NM_000291.4	4812	4572.04	3668.48	36.6944
NM_000292.3	5077	4837.04	34.6091	0.327216
NM_000293.3	5459	5219.04	222.263	1.94761
NM_000294.3	5384	5144.04	201.792	1.79401
NM_000295.5	3006	2766.04	0	0
NM_000296.4	14137	13897	82.6984	0.272144
NM_000297.4	5089	4849.04	1.79921e-08	1.69688e-10
NM_000298.6	3047	2807.04	0	0
NM_000299.4	5389	5149.04	0	0
NM_000300.4	991	751.039	0	0
NM_000301.5	3530	3290.04	0	0
NM_000302.4	2976	2736.04	2308.09	38.5794
NM_000303.3	2285	2045.04	515.328	11.5241
NM_000304.4	1828	1588.04	0	0
NM_000305.3	1610	1370.04	690.462	23.0479
NM_000306.4	1488	1248.04	0	0
NM_000307.5	3838	3598.04	0	0
NM_000308.4	1858	1618.04	364.834	10.3117
NM_000309.5	1672	1432.04	11.4148	0.364533
NM_000310.4	2284	2044.04	4389.25	98.2033
NM_000311.5	2435	2195.04	1057.84	22.0395
NM_000312.4	1769	1529.04	0	0
NM_000313.4	3372	3132.04	1406.04	20.5302
NM_000314.8	8515	8275.04	1.47615e-06	8.15803e-09
NM_000315.4	791	551.137	44	3.65105
NM_000316.3	2153	1913.04	0	0
NM_000317.3	872	632.068	718	51.95
NM_000318.3	4169	3929.04	0	0
NM_000319.5	3213	2973.04	14.2647	0.219425
NM_000320.3	1507	1267.04	297.546	10.7396
NM_000321.3	4768	4528.04	1555.6	15.7113
NM_000322.5	3001	2761.04	4	0.066254
NM_000324.3	1895	1655.04	2	0.0552645
NM_000325.6	2294	2054.04	157.155	3.499
NM_000326.5	1638	1398.04	0	0
NM_000327.4	1358	1118.04	35	1.43165
NM_000328.3	3053	2813.04	548.498	8.9171
NM_000329.3	2605	2365.04	0	0
NM_000330.4	3031	2791.04	0	0
NM_000331.6	665	425.965	0	0
NM_000332.4	10606	10366	27.3814	0.1208
NM_000333.4	7250	7010.04	492.527	3.21317
NM_000334.4	7805	7565.04	264	1.59594
NM_000335.5	8516	8276.04	0	0
NM_000336.3	2560	2320.04	0	0
NM_000337.6	9383	9143.04	0	0
NM_000338.3	4708	4468.04	1.33333	0.0136473
NM_000339.3	5567	5327.04	0.00272507	2.33947e-05
NM_000340.2	3181	2941.04	0	0
NM_000341.4	2969	2729.04	0	0
NM_000342.4	4954	4714.04	0	0
NM_000343.4	4832	4592.04	0	0
NM_000344.4	1482	1242.04	2472.43	91.036
NM_000345.4	3177	2937.04	139.866	2.17784
NM_000346.4	3931	3691.04	191	2.36652
NM_000348.4	4519	4279.04	1	0.0106876
NM_000349.3	2565	2325.04	12.6046	0.247927
NM_000350.3	7328	7088.04	0	0
NM_000351.7	6352	6112.04	0	0
NM_000352.6	4921	4681.04	39.0738	0.38174
NM_000353.3	3945	3705.04	15.0184	0.185377
NM_000354.6	2360	2120.04	0	0
NM_000355.4	2192	1952.04	0	0
NM_000356.4	4792	4552.04	296.786	2.98169
NM_000358.3	2712	2472.04	4	0.0739996
NM_000359.3	2744	2504.04	31	0.566168
NM_000360.4	1827	1587.04	0.999925	0.028814
NM_000361.3	4040	3800.04	2	0.0240695
NM_000362.5	4597	4357.04	2143	22.4934
NM_000363.5	843	603.092	265	20.095
NM_000364.4	1156	916.039	0	0
NM_000365.6	1351	1111.04	20997.9	864.312
NM_000366.6	1265	1025.04	0	0
NM_000367.5	3184	2944.04	178.256	2.76902
NM_000368.5	8598	8358.04	0.00409037	2.23812e-05
NM_000369.5	4308	4068.04	0	0
NM_000370.3	2633	2393.04	0	0
NM_000371.4	616	377.681	0	0
NM_000372.5	2062	1822.04	0	0
NM_000373.4	6652	6412.04	115.42	0.823208
NM_000374.5	1193	953.039	2771.11	132.974
NM_000375.3	1336	1096.04	157.644	6.57771
NM_000376.3	4616	4376.04	37.6116	0.393065
NM_000377.3	1829	1589.04	5.67046	0.163196
NM_000378.6	2971	2731.04	3.93971	0.0659721
NM_000379.4	5715	5475.04	34.6348	0.289301
NM_000380.4	1400	1160.04	875.635	34.5203
NM_000381.4	6168	5928.04	969.604	7.48011
NM_000382.3	3703	3463.04	752.795	9.94132
NM_000383.4	2690	2450.04	1.11794	0.0208675
NM_000384.3	14121	13881	3	0.0098838
NM_000386.4	2307	2067.04	3187	70.5112
NM_000387.6	1778	1538.04	726	21.5871
NM_000388.4	10062	9822.04	0	0
NM_000389.5	2117	1877.04	1413.71	34.4437
NM_000390.4	5438	5198.04	710.418	6.25027
NM_000391.4	3492	3252.04	975	13.7111
NM_000392.5	5806	5566.04	0	0
NM_000393.5	6829	6589.04	429.959	2.98421
NM_000394.4	1139	899.039	0	0
NM_000395.3	4853	4613.04	0	0
NM_000396.4	1629	1389.04	38	1.2511
NM_000397.4	4276	4036.04	0.0025474	2.88646e-05
NM_000398.7	2916	2676.04	2304.32	39.3799
NM_000399.5	2979	2739.04	0	0
NM_000400.4	4108	3868.04	901.668	10.6606
NM_000401.3	3469	3229.04	1094.66	15.5035
NM_000402.4	2406	2166.04	118.363	2.49904
NM_000403.4	1665	1425.04	19.1583	0.614831
NM_000404.4	2523	2283.04	665.749	13.3359
NM_000405.5	3603	3363.04	452.897	6.15875
NM_000406.3	4402	4162.04	21.6204	0.237565
NM_000407.5	959	719.068	97.8973	6.22623
NM_000408.5	5812	5572.04	288.776	2.37012
NM_000409.5	1904	1664.04	0	0
NM_000410.4	5176	4936.04	0	0
NM_000411.8	8247	8007.04	175.533	1.00256
NM_000412.5	1947	1707.04	0	0
NM_000413.4	1274	1034.04	32.5272	1.43858
NM_000414.4	2628	2388.04	5291.13	101.328
NM_000415.3	1942	1702.04	0	0
NM_000416.3	2074	1834.04	2136.71	53.2797
NM_000417.3	3218	2978.04	0	0
NM_000418.4	3624	3384.04	13.8667	0.187397
NM_000419.5	3479	3239.04	97.6233	1.37836
NM_000420.3	2494	2254.04	0	0
NM_000421.5	2143	1903.04	2442.06	58.6858
NM_000422.3	1517	1277.04	1123	40.2161
NM_000423.3	2450	2210.04	1	0.0206931
NM_000424.4	2238	1998.04	0	0
NM_000425.5	5099	4859.04	0	0
NM_000426.4	9696	9456.04	1.0079	0.00487451
NM_000427.3	1245	1005.04	0	0
NM_000428.3	8460	8220.04	215	1.19616
NM_000429.3	3384	3144.04	4	0.0581831
NM_000430.4	5589	5349.04	3691.28	31.5592
NM_000431.4	2833	2593.04	144.801	2.5538
NM_000432.4	783	543.137	0	0
NM_000433.4	2267	2027.04	0	0
NM_000434.4	3353	3113.04	439.564	6.45746
NM_000435.3	8680	8440.04	113.608	0.615587
NM_000436.4	3294	3054.04	931.947	13.9554
NM_000437.4	3487	3247.04	313.787	4.41948
NM_000438.6	1501	1261.04	17.6923	0.641622
NM_000439.5	5136	4896.04	0	0
NM_000440.3	5645	5405.04	0	0
NM_000441.2	4737	4497.04	35.5769	0.361798
NM_000442.5	6813	6573.04	2.23603e-08	1.55573e-10
NM_000443.4	4293	4053.04	172.389	1.94515
NM_000444.6	6288	6048.04	0	0
NM_000445.5	14798	14558	0.000590781	1.85587e-06
NM_000446.7	2393	2153.04	6.00049	0.127456
NM_000447.3	2249	2009.04	320.481	7.29521
NM_000448.3	6588	6348.04	0	0
NM_000449.4	3577	3337.04	452.161	6.19665
NM_000450.2	3875	3635.04	0	0
NM_000451.4	7934	7694.04	26.5723	0.157943
NM_000452.3	3350	3110.04	2	0.0294096
NM_000453.3	3604	3364.04	0	0
NM_000454.5	895	655.068	8476.24	591.755
NM_000455.5	3293	3053.04	2480.38	37.1544
NM_000456.3	2445	2205.04	65.1492	1.35119
NM_000457.6	4739	4499.04	0	0
NM_000458.4	2790	2550.04	0	0
NM_000459.5	4683	4443.04	0	0
NM_000460.4	1918	1678.04	0	0
NM_000461.5	7430	7190.04	0	0
NM_000462.5	5319	5079.04	522.103	4.7011
NM_000463.3	2361	2121.04	3	0.064684
NM_000465.4	5478	5238.04	1023.47	8.93579
NM_000466.3	4369	4129.04	715.917	7.92937
NM_000474.4	1630	1390.04	435.598	14.3312
NM_000475.5	1813	1573.04	0	0
NM_000476.3	2192	1952.04	1655.77	38.7915
NM_000477.7	2285	2045.04	71	1.58775
NM_000478.6	2536	2296.04	6.46772	0.128824
NM_000479.5	1809	1569.04	314	9.15209
NM_000480.3	4357	4117.04	0	0
NM_000481.4	1997	1757.04	380.644	9.90746
NM_000482.4	1471	1231.04	0	0
NM_000483.5	660	421.047	0.401716	0.0436327
NM_000484.4	3583	3343.04	5873.44	80.3482
NM_000485.3	931	691.068	680.723	45.0479
NM_000486.6	4180	3940.04	0	0
NM_000487.6	4294	4054.04	171.352	1.93298
NM_000488.4	1552	1312.04	0	0
NM_000489.6	11165	10925	0.00056219	2.35334e-06
NM_000490.5	619	380.637	0	0
NM_000491.5	1098	858.039	0	0
NM_000492.4	6070	5830.04	0	0
NM_000493.4	3302	3062.04	0.107102	0.0015996
NM_000494.4	5612	5372.04	10	0.0851305
NM_000495.5	6513	6273.04	1052.67	7.67429
NM_000496.3	769	529.158	2.67499	0.231186
NM_000497.4	3540	3300.04	0	0
NM_000498.3	2936	2696.04	0	0
NM_000499.5	2600	2360.04	0	0
NM_000500.9	2006	1766.04	0	0
NM_000501.4	3397	3157.04	0	0
NM_000502.6	2719	2479.04	59	1.08841
NM_000503.6	4163	3923.04	0	0
NM_000504.4	1536	1296.04	32	1.12916
NM_000505.4	2036	1796.04	29.587	0.753373
NM_000506.5	1990	1750.04	10	0.261323
NM_000507.4	1473	1233.04	0	0
NM_000508.5	3654	3414.04	0	0
NM_000509.6	1565	1325.04	0	0
NM_000510.4	1855	1615.04	0	0
NM_000511.6	3116	2876.04	61.5633	0.978931
NM_000512.5	2344	2104.04	47.9182	1.04153
NM_000513.2	1998	1758.04	0	0
NM_000514.4	4171	3931.04	32.3323	0.376144
NM_000515.5	823	583.137	0	0
NM_000516.7	1854	1614.04	7289.46	206.541
NM_000517.6	576	338.74	0	0
NM_000518.5	628	389.518	0	0
NM_000519.4	620	381.607	1299	155.674
NM_000520.6	4785	4545.04	1062.38	10.6898
NM_000521.4	1812	1572.04	2328	67.7243
NM_000522.5	5015	4775.04	367	3.51491
NM_000523.4	2416	2176.04	686.663	14.4312
NM_000524.4	4572	4332.04	0	0
NM_000525.4	3412	3172.04	83.6598	1.20615
NM_000526.5	1636	1396.04	0	0
NM_000527.5	5173	4933.04	408.849	3.79029
NM_000528.4	3185	2945.04	1070.55	16.6241
NM_000529.2	3652	3412.04	98.8169	1.32447
NM_000530.8	1951	1711.04	26.2784	0.702366
NM_000531.6	1522	1282.04	2.81346	0.100361
NM_000532.5	1799	1559.04	924.068	27.1064
NM_000533.5	3011	2771.04	0	0
NM_000534.5	3156	2916.04	1126.34	17.6645
NM_000535.7	5093	4853.04	221.066	2.08321
NM_000536.4	2388	2148.04	0	0
NM_000537.4	1462	1222.04	1	0.0374231
NM_000538.4	2306	2066.04	646	14.2994
NM_000539.3	2768	2528.04	1	0.0180901
NM_000540.3	15400	15160	0.00090061	2.71682e-06
NM_000541.5	1596	1356.04	0	0
NM_000542.5	3550	3310.04	0	0
NM_000543.5	2410	2170.04	104.408	2.20034
NM_000544.3	5679	5439.04	1468.63	12.3485
NM_000545.8	3442	3202.04	2.88082	0.0411448
NM_000546.6	2512	2272.04	456.289	9.18435
NM_000547.6	4090	3850.04	0	0
NM_000548.5	6415	6175.04	9.57564e-07	7.09174e-09
NM_000549.5	528	292.826	2	0.312353
NM_000550.3	2896	2656.04	3.19812	0.0550662
NM_000551.4	4414	4174.04	1103.35	12.0888
NM_000552.5	8830	8590.04	3	0.0159717
NM_000553.6	7575	7335.04	3023.02	18.8479
NM_000554.6	4366	4126.04	2.01745	0.0223612
NM_000555.3	9433	9193.04	0	0
NM_000557.5	2368	2128.04	1	0.0214904
NM_000558.5	577	339.674	6	0.807818
NM_000559.3	587	349.38	0	0
NM_000560.4	1505	1265.04	0	0
NM_000561.4	1164	924.039	0	0
NM_000562.3	2367	2127.04	0	0
NM_000564.5	5808	5568.04	0	0
NM_000565.4	5764	5524.04	0.468085	0.00387519
NM_000566.4	1333	1093.04	0	0
NM_000567.3	2015	1775.04	0	0
NM_000569.8	2100	1860.04	0	0
NM_000570.5	2143	1903.04	0	0
NM_000572.3	1630	1390.04	0	0
NM_000574.5	2590	2350.04	5142.52	100.075
NM_000575.5	2017	1777.04	0	0
NM_000576.3	1507	1267.04	0	0
NM_000577.5	1671	1431.04	0	0
NM_000578.4	3608	3368.04	0	0
NM_000579.4	3661	3421.04	0	0
NM_000581.4	899	659.068	2228.32	154.622
NM_000582.3	1519	1279.04	0	0
NM_000583.4	1685	1445.04	0	0
NM_000584.4	1642	1402.04	3	0.0978556
NM_000585.5	2015	1775.04	16.004	0.412331
NM_000586.4	1029	789.039	0	0
NM_000587.4	5716	5476.04	4.0036	0.0334356
NM_000588.4	924	684.068	0	0
NM_000589.4	615	376.681	0	0
NM_000590.2	605	366.925	0	0
NM_000591.4	1356	1116.04	0	0
NM_000593.6	2685	2445.04	401.79	7.51515
NM_000594.4	1678	1438.04	0	0
NM_000595.4	1416	1176.04	0	0
NM_000596.4	1514	1274.04	0	0
NM_000597.3	1414	1174.04	430.16	16.7561
NM_000598.5	2613	2373.04	3.99971	0.0770811
NM_000599.4	6239	5999.04	213	1.62376
NM_000600.5	1127	887.039	0	0
NM_000601.6	5834	5594.04	0.0367644	0.000300557
NM_000602.5	3156	2916.04	0	0
NM_000603.5	4366	4126.04	30.6983	0.340256
NM_000605.4	1144	904.039	0	0
NM_000606.3	881	641.068	2.06618	0.147397
NM_000607.4	764	524.158	1	0.0872494
NM_000608.4	759	519.178	0	0
NM_000609.7	3537	3297.04	11.2711	0.156338
NM_000610.4	5431	5191.04	0	0
NM_000611.6	7563	7323.04	1899.28	11.861
NM_000612.6	5580	5340.04	49.7446	0.426017
NM_000613.3	1575	1335.04	47	1.61001
NM_000614.4	1902	1662.04	0	0
NM_000615.7	5789	5549.04	3889.77	32.0576
NM_000616.5	3049	2809.04	0	0
NM_000617.3	4132	3892.04	282.181	3.31569
NM_000618.5	7277	7037.04	0	0
NM_000619.3	1211	971.039	0	0
NM_000620.5	12007	11767	0	0
NM_000621.5	5415	5175.04	0	0
NM_000623.4	3991	3751.04	0	0
NM_000624.6	2278	2038.04	0	0
NM_000625.4	4206	3966.04	78	0.899419
NM_000626.4	1246	1006.04	4.88531	0.222076
NM_000627.4	5294	5054.04	0.000183682	1.66208e-06
NM_000628.5	1941	1701.04	262.275	7.05128
NM_000629.3	6075	5835.04	854.222	6.69502
NM_000631.5	1378	1138.04	0	0
NM_000632.4	4719	4479.04	0	0
NM_000633.3	6881	6641.04	257.269	1.77164
NM_000634.3	2459	2219.04	3	0.0618274
NM_000635.4	3959	3719.04	187.673	2.30779
NM_000636.4	14167	13927	2429.76	7.97865
NM_000637.5	3034	2794.04	2171.94	35.5501
NM_000638.4	1626	1386.04	15	0.494926
NM_000639.3	1805	1565.04	0	0
NM_000640.3	1338	1098.04	9	0.374843
NM_000641.4	2378	2138.04	253.998	5.43299
NM_000642.3	7091	6851.04	336.933	2.24911
NM_000643.2	7169	6929.04	3.13388e-06	2.0684e-08
NM_000644.2	7109	6869.04	0.0034574	2.30186e-05
NM_000646.2	7182	6942.04	0	0
